id,Target,Class,Title,Price,Discount
1778,優惠,園藝,【琉璃天_12H】2號  高氮複合肥料  6包/盒 優惠組(奈米技術 速效型),810,售價已折
1779,優惠,園藝,【琉璃天_12H】5號 高磷鉀 複合肥料 追肥 5包/盒 優惠組(奈米技術 速效型肥料),809,
1780,優惠,文具樂器,【PLUS 普樂士】WH-645-1+10P  MR2專用替換帶5mm優惠盒,356,售價已折
1781,優惠,文具樂器,【PAPERLINE】限定優惠 Signature 多功能影印紙A4 80G(10包送50元7-11商品卡),1130,
1782,優惠,文具樂器,【MIT台灣製 Kidzcrayon 可水洗蠟筆】優惠3入組 六色/盒(玻璃蠟筆｜浴室蠟筆｜水蠟筆),450,
1783,優惠,文具樂器,【獨家限時優惠-TTRobotix】iTableView 攝影車 2.4g 遙控器 控制版 6600-F131(攝影車),4990,下單再折
1784,優惠,文具樂器,【imSTONE】石頭紙禮品-隨石撕護照型筆記本隨機三本入組合包(優惠組合包),熱銷一空,
1785,優惠,文具樂器,【KAWECO】PERKEO系列 七色任選二入優惠組 F尖 鋼筆,1120,
1786,優惠,旅遊行程/用品,【日月潭馥麗溫泉大飯店】超低價美湯之旅★4大2小含早餐(兒童限6歲以下/晚餐享85折優惠),5200,售價已折
1787,優惠,旅遊行程/用品,【連假必備優惠 x 旅途睡眠組】旅遊三寶_護頸枕+耳塞+眼罩(靠枕 空氣枕 U型枕),118,
1788,優惠,旅遊行程/用品,卷木森活館單人優惠套票,385,
1789,優惠,旅遊行程/用品,好師傅居家清潔衛浴奈米隱形止滑地板施工服務優惠券,1830,
1790,優惠,旅遊行程/用品,卷木森活館親子優惠套票,605,
1791,優惠,按摩器材,Health Mat 卵石按摩健康步道踏墊(2入優惠),849,下單再折
1792,下殺,服裝內著,【BOBSON】獨家大下殺女款純棉短袖上衣(6款任選),168,
1793,下殺,服裝內著,【K.W.】獨家下殺↘居家防疫穿搭套裝系列(共20款),399,售價已折
1794,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘三宅壓摺褲系列(共6款),790,售價已折
1795,下殺,服裝內著,【KEITH-WILL】限量下殺↘獨賣設計三宅壓摺外套系列(共3款),790,售價已折
1796,下殺,服裝內著,【KEITH-WILL】限量下殺↘歐美氣質首選三宅壓摺洋裝系列(共3款),790,售價已折
1797,下殺,服裝內著,【K.W.】獨家下殺↘韓國爆款假二件雪紡褲裙系列(共3款),599,售價已折
1798,下殺,服裝內著,【KEITH-WILL】限量下殺↘獨賣設計三宅壓摺套裝系列(共3款),1188,售價已折
1799,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘完美女神系上衣下著三宅壓摺系列(共7款),790,售價已折
1800,下殺,服裝內著,【Alice 韓系館】獨家下殺↘韓國爆款天絲莫代爾直筒褲(共2色),499,售價已折
1801,下殺,服裝內著,【MACPOLY 五折下殺】女舒適透氣涼感高彈力寬版運動休閒長褲(黑色  S-2XL),590,
1802,下殺,服裝內著,【K.W.】獨家限量下殺↘天絲丹寧套裝系列(共4款),899,售價已折
1803,下殺,服裝內著,【KEITH-WILL】限量下殺↘歐美氣質三宅壓摺洋裝系列(共3款),880,售價已折
1804,下殺,服裝內著,【Amore】限量兩件組-時尚剪裁莫代爾短袖長版上衣(限量下殺僅此一檔),499,
1805,下殺,服裝內著,【KEITH-WILL】限量下殺↘絕對完美腿型三宅壓摺褲系列(共2款),790,售價已折
1806,下殺,服裝內著,【KEITH-WILL】限量下殺↘華麗端莊首選三宅壓摺洋裝系列(共3款),790,售價已折
1807,下殺,服裝內著,【KEITH-WILL】限量下殺↘絕對修身設計三宅壓摺系列(共3款),790,售價已折
1808,下殺,服裝內著,【K.W.】獨家限時下殺↘限量造型運動休閒套裝組(共3款),599,售價已折
1809,下殺,服裝內著,【K.W.】獨家下殺↘牛仔丹寧設計感外套組(共5款),699,售價已折
1810,下殺,服裝內著,【KEITH-WILL】限量下殺↘新秀設計三宅壓摺洋裝系列(共4款),880,售價已折
1811,下殺,服裝內著,【KEITH-WILL】限量下殺↘歐美氣質首選三宅壓摺洋裝系列(共4款),790,售價已折
1812,下殺,服裝內著,【iFit 愛瘦身】磁氣專科 磁石牛仔褲－顯瘦修身窄管款(XS-XL 下殺 55 折),1380,
1813,下殺,服裝內著,【K.W.】獨家限時下殺↘韓國明星首推款休閒運動套裝(共5款),599,售價已折
1814,下殺,服裝內著,【KEITH-WILL】限量下殺↘獨家名媛三宅壓摺套裝系列(共2款),1188,售價已折
1815,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘名媛禮服首選三宅壓摺洋裝系列(共6款),880,售價已折
1816,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘婚禮聚會必穿三宅壓摺洋裝系列(共4款),880,售價已折
1817,下殺,服裝內著,【KEITH-WILL】限量下殺↘英倫印花三宅壓摺洋裝系列(共4款),880,售價已折
1818,下殺,服裝內著,【K.W.】獨家限量下殺↘手工丹寧套裝系列(共4款),899,售價已折
1819,下殺,服裝內著,【KEITH-WILL】限量下殺↘獨家奢華首選三宅壓摺洋裝系列(共3款),880,售價已折
1820,下殺,服裝內著,【iFit 愛瘦身】Fitty 簡單素面 V 領上衣(共三色＿S-XL 下殺 55 折),890,
1821,下殺,服裝內著,【iFit 愛瘦身】Fitty 假兩件日著壓力褲／磁石褲系列 限時下殺(2XS-XL),1380,
1822,下殺,服裝內著,【KEITH-WILL】獨家下殺↘設計師新品首發2021三宅壓褶外套組合系列(共4款),880,售價已折
1823,下殺,服裝內著,【K.W.】獨家下殺↘小香風貴族名媛蕾絲裙系列(共5款),499,售價已折
1824,下殺,服裝內著,【台塑生醫】精細絲男性平口褲(6件/下殺價),2430,售價已折
1825,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘貴婦禮服首選三宅壓摺洋裝系列(共4款),880,售價已折
1826,下殺,服裝內著,【A+Courbe】絕版下殺-美腿曲線重機能美型雕塑褲 1件組(七分褲 八分褲 九分褲 竹炭紗 涼感),306,售價已折
1827,下殺,服裝內著,【iFit 愛瘦身】Fitty 三角型機能運動褲(三色＿XS-XL 下殺 55 折),1680,
1828,下殺,服裝內著,【K.W.】獨家下殺↘英倫氣質中長版風衣(共5款),799,售價已折
1829,下殺,服裝內著,【K.W.】獨家下殺↘丹寧牛仔時尚休閒褲(共3款),599,售價已折
1830,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘牛仔套裝洋裝系列(共5款),799,售價已折
1831,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘巴黎設計款三宅壓摺系列(共9款),880,售價已折
1832,下殺,服裝內著,【iFit 愛瘦身】Fitty 鬆緊腰頭綁帶七分寬褲(XS-L 下殺 55 折),1280,
1833,下殺,服裝內著,【K.W.】獨家下殺↘韓國爆款三件式運動套裝系列(共3款),799,售價已折
1834,下殺,服裝內著,【K.W.】獨家限時下殺↘活力時光運動休閒套裝組(共3款),799,售價已折
1835,下殺,服裝內著,【iFit 愛瘦身】磁氣專科 磁石牛仔褲－視覺詐欺喇叭款(XS-L 下殺 55 折),1380,
1836,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘涼感上衣三宅壓摺系列(共3款),790,售價已折
1837,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘巴黎設計款三宅壓摺系列(共7款),880,售價已折
1838,下殺,服裝內著,【Alice 韓系館】獨家限量下殺↘假期休閒好感印象五分褲(共8款),618,售價已折
1839,下殺,服裝內著,【K.W.】獨家限量下殺↘玩酷率性簡約運動套裝組(共4款),599,售價已折
1840,下殺,服裝內著,【MACPOLY 5折下殺】女戶外休閒防風防水運動外套MP-070(紫紅色  S-2XL),1340,
1841,下殺,服裝內著,【K.W.】獨家限量下殺-寒冷冬日必穿保暖背心系列(共3款),649,售價已折
1842,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘圖騰印花風三宅壓摺洋裝系列(共5款),880,售價已折
1843,下殺,服裝內著,【RH】牛仔套裝二件組外套加褲子或裙子(數量不多售完為止下殺出清),629,
1844,下殺,服裝內著,【K.W.】獨家下殺↘樂漾舒適短修身中長版風衣系列(共7款),699,售價已折
1845,下殺,服裝內著,【K.W.】獨家下殺↘簡約羊羔絨超保暖背心組(共4款),649,售價已折
1846,下殺,服裝內著,【KEITH-WILL】獨家限量下殺↘三宅壓摺外套系列(共2款),790,售價已折
1847,下殺,服裝內著,【K.W.】獨家下殺↘時尚素雅羊絨披肩圍巾組(共5款),799,售價已折
1848,下殺,服裝內著,【iFit 愛瘦身】Fitty 造型開衩薄長袖上衣(共三色＿XS-2XL 下殺 55 折),1480,
1849,下殺,服裝內著,【iFit 愛瘦身】磁氣專科 磁石牛仔褲－抽繩縮口款(XS-XL 下殺 55 折),1380,
1850,下殺,服裝內著,【K.W.】獨家下殺↘小香風貴族金絲絨運動系列(共4款),799,售價已折
1851,下殺,服裝內著,【K.W.】獨家下殺↘素雅經典羊絨披肩圍巾組(共4款),799,售價已折
1852,下殺,服裝內著,【K.W.】獨家下殺↘薄呢哈倫西裝褲系列(共7款),499,售價已折
1853,下殺,服裝內著,【MACPOLY 5折下殺】女假二件保暖加厚加絨戶外休閒格子連帽棉襖大衣/外套20052A(暗紅色 S-L),980,
1854,下殺,服裝內著,【MACPOLY 5折下殺】女假二件保暖加厚加絨戶外休閒格子連帽棉襖大衣/外套 20052A(黑色 S-L),930,
1855,下殺,服裝內著,【K.W.】獨家下殺↘小香風貴族金絲絨運動系列(共4款),699,售價已折
1856,下殺,服裝內著,【iFit 愛瘦身】Fitty 好好挺直美姿衣－五分袖款(兩色＿2XS-2XL 下殺 55 折),1768,售價已折
1857,下殺,服裝內著,【K.W.】獨家下殺↘簡約羊羔絨超保暖背心組(共4款),649,售價已折
1858,下殺,服裝內著,【WY-Life】小性感豹紋蝴蝶結內褲-十件組(原價:599!新品下殺),228,售價已折
1859,下殺,服裝內著,【K.W.】獨家下殺↘舞漾花蝶休閒T系列(共7款),599,售價已折
1860,下殺,服裝內著,【K.W.】獨家下殺↘爆款加絨運動褲系列(共2款),599,售價已折
1861,下殺,服裝內著,【MACPOLY 5折下殺】女防風防水透氣保暖SOFT SHELL外套 MP-062(灰色  M-3XL),1190,
